Year,RCDTS,School Name,City,County,Title 1 Status,Student Attendance Rate,Student Mobility Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,School Type,Teacher Retention Rate
2021,150162990250826,Raby High School,Chicago,Cook,Schoolwide Title I Program,63,4.3,93.2,0.5,HIGH SCHOOL,81.6
2021,150162990250827,Clark Acad Prep Magnet High Schl,Chicago,Cook,Schoolwide Title I Program,71.8,2.3,82.8,0.6,HIGH SCHOOL,70.6
2021,150162990250828,Rickover Naval Academy High Schl,Chicago,Cook,Schoolwide Title I Program,84.4,2.2,63.7,0,HIGH SCHOOL,89.1
2021,150162990250829,Uplift Community High School,Chicago,Cook,Schoolwide Title I Program,66.5,7.9,83.1,1.7,HIGH SCHOOL,58.6
2021,15016299025082C,CICS - Northtown  Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",98.4,2.7,8.9,0.8,CHARTER SCH,0
2021,150162990250830,World Language High School,Chicago,Cook,Schoolwide Title I Program,85.9,3.9,56.8,2,HIGH SCHOOL,97.9
2021,150162990250831,Douglass Academy High School,Chicago,Cook,Schoolwide Title I Program,55.3,5.6,96,1.9,HIGH SCHOOL,81
2021,150162990250832,Devry Advantage Academy High Schl,Chicago,Cook,Schoolwide Title I Program,93.9,3.4,39.2,0,HIGH SCHOOL,77.8
2021,150162990250833,Lindblom Math & Science Acad HS,Chicago,Cook,Schoolwide Title I Program,87.8,1,61,0.3,HIGH SCHOOL,93.3
2021,150162990250834,Bronzeville Scholastic HS,Chicago,Cook,Schoolwide Title I Program,81.2,17,73.6,1.4,HIGH SCHOOL,73.7
2021,150162990250835,School of Social Justice HS,Chicago,Cook,Schoolwide Title I Program,78,9,73.1,4,HIGH SCHOOL,92.2
2021,150162990250836,Multicultural Arts High School,Chicago,Cook,Schoolwide Title I Program,99,8.1,0,2.2,HIGH SCHOOL,87.9
2021,150162990250837,Infinity Math  Science & Tech HS,Chicago,Cook,Schoolwide Title I Program,85.4,1.9,56.5,3.3,HIGH SCHOOL,95.2
2021,15016299025083C,CICS - Ralph Ellison Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",80.2,5.1,68.4,2,CHARTER SCH,0
2021,150162990250841,Collins Academy High School,Chicago,Cook,Schoolwide Title I Program,66.6,7.8,89.7,3.4,HIGH SCHOOL,81.8
2021,150162990250844,Austin College and Career Academy High School,Chicago,Cook,Schoolwide Title I Program,51.9,13.6,85.8,5.2,HIGH SCHOOL,47.6
2021,150162990250847,Orr Academy High School,Chicago,Cook,Schoolwide Title I Program,66.7,26.5,79.3,9.7,HIGH SCHOOL,69.7
2021,150162990250848,Air Force Acad High School,Chicago,Cook,Schoolwide Title I Program,90,4.1,53.9,0.5,HIGH SCHOOL,88.2
2021,150162990250849,Alcott College Prep,Chicago,Cook,Schoolwide Title I Program,80.4,1.9,67.7,0.3,HIGH SCHOOL,88.8
2021,15016299025084C,North Lawndale Prep Chtr - Christiana,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",76.5,11.8,89,3.2,CHARTER SCH,40
2021,150162990250850,Chicago Technology Academy HS,Chicago,Cook,Schoolwide Title I Program,82.5,1.6,62.7,0.8,HIGH SCHOOL,44.4
2021,150162990250851,Chicago HS for the Arts,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",94.4,2.7,25.8,1.3,HIGH SCHOOL,0
2021,150162990250855,Ogden Int High School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",84.9,3,63.6,0.3,HIGH SCHOOL,85.8
2021,150162990250856,Williams Medical Prep High Sch,Chicago,Cook,Schoolwide Title I Program,79,1.4,81.3,0,HIGH SCHOOL,90.3
2021,150162990250857,Westinghouse High School,Chicago,Cook,Schoolwide Title I Program,84.2,1.6,65.1,0.2,HIGH SCHOOL,88.1
2021,150162990250859,Solorio Academy High School,Chicago,Cook,Schoolwide Title I Program,83,5.7,60.4,3.9,HIGH SCHOOL,91
2021,15016299025085C,Acero Chtr Sch Network -  Major Hector P Garcia MD Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",82.5,1.9,67.6,0.8,CHARTER SCH,88.5
2021,150162990250860,South Shore Intl Col Prep HS,Chicago,Cook,Schoolwide Title I Program,77.5,4.6,75.7,0.2,HIGH SCHOOL,88.3
2021,150162990250861,Goode STEM Academy HS,Chicago,Cook,Schoolwide Title I Program,84.5,2,64.3,0.7,HIGH SCHOOL,86.7
2021,150162990250862,Chicago Excel Academy HS,Chicago,Cook,Schoolwide Title I Program,68.9,19.7,64.4,7.8,HIGH SCHOOL,0
2021,150162990250863,Walter Henri Dyett High School for the Arts,Chicago,Cook,Schoolwide Title I Program,79.3,5.9,72,3.6,HIGH SCHOOL,84
2021,150162990250867,Englewood STEM High School,Chicago,Cook,Schoolwide Title I Program,70.9,8.5,79.9,4.1,HIGH SCHOOL,73.3
2021,15016299025086C,Acero Chtr Sch Network Victoria Soto Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",86.5,8,55.2,1.5,CHARTER SCH,78.7
2021,15016299025101C,KIPP Academy Chicago Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",92.7,3.5,37.8,,CHARTER SCH,40
2021,15016299025103C,KIPP Chicago Charters - Bloom Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",92.5,2.6,41.3,,CHARTER SCH,29.8
2021,15016299025107C,Univ of Chicago Chtr-Woodlawn,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",86.5,7.2,49.4,1,CHARTER SCH,60
2021,15016299025109C,LEARN Chtr - Middle School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",94.5,0.3,34.5,,CHARTER SCH,0
2021,15016299025110C,ASPIRA Charter - Haugan Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",90,6.2,36.2,,CHARTER SCH,0
2021,15016299025111C,Art in Motion Charter School,Chicago,Cook,Schoolwide Title I Program,81.8,4.6,69,0,MIDDLE SCHL,85.7
2021,150162990252046,Jackson M Elem School,Chicago,Cook,Schoolwide Title I Program,89.8,10.6,55,,ELEMENTARY,89.2
2021,150162990252048,Green  W Elem School,Chicago,Cook,Schoolwide Title I Program,94.6,9.4,28.4,,ELEMENTARY,97.4
2021,150162990252051,Addams Elem School,Chicago,Cook,Schoolwide Title I Program,93.5,2.8,36.2,,ELEMENTARY,97.1
2021,150162990252052,Harriet Tubman Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",95,6,16.5,,ELEMENTARY,93
2021,150162990252053,Alcott Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",98,8.6,4.6,,ELEMENTARY,
2021,150162990252054,Aldridge Elem School,Chicago,Cook,Schoolwide Title I Program,83.9,16.7,67.2,,ELEMENTARY,76.9
2021,150162990252058,Armour Elem School,Chicago,Cook,Schoolwide Title I Program,91,4.6,40.1,,ELEMENTARY,85.2
2021,150162990252059,Armstrong G Elem IntL Studies,Chicago,Cook,Schoolwide Title I Program,94.4,6.8,26.3,,ELEMENTARY,94.3
2021,150162990252062,Audubon Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.4,7.4,10.3,,ELEMENTARY,89.2
2021,150162990252063,Avalon Park Elem School,Chicago,Cook,Schoolwide Title I Program,89.3,12.2,60.2,,ELEMENTARY,89.3
2021,150162990252066,Barnard Elem Comp Math & Sci Ctr,Chicago,Cook,Schoolwide Title I Program,92.4,4.5,43.5,,ELEMENTARY,80.5
2021,150162990252067,Barry Elem School,Chicago,Cook,Schoolwide Title I Program,92.6,5.3,36.2,,ELEMENTARY,93.1
2021,150162990252068,Barton Elem School,Chicago,Cook,Schoolwide Title I Program,90.1,10.7,51,,ELEMENTARY,87.2
2021,150162990252069,Bass Elem School,Chicago,Cook,Schoolwide Title I Program,88.6,13.4,62.1,,ELEMENTARY,84.6
2021,15016299025206C,Locke A Elem Charter Academy,Chicago,Cook,Schoolwide Title I Program,89.1,5.4,50.9,,CHARTER SCH,81.4
2021,150162990252070,Bateman Elem School,Chicago,Cook,Schoolwide Title I Program,95.7,2.1,20.3,,ELEMENTARY,91
2021,150162990252072,Nicholson Technology Acad Elem Sch,Chicago,Cook,Schoolwide Title I Program,92.8,21.8,46,,ELEMENTARY,90.2
2021,150162990252078,Beaubien Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.6,3.9,15,,ELEMENTARY,95.3
2021,150162990252079,Beethoven Elem School,Chicago,Cook,Schoolwide Title I Program,83.7,11.4,65.5,,ELEMENTARY,68
2021,150162990252080,Beidler Elem School,Chicago,Cook,Schoolwide Title I Program,89.8,4.4,52.9,,ELEMENTARY,83.3
2021,150162990252081,Belding Elem School,Chicago,Cook,Schoolwide Title I Program,95.9,5.3,20.6,,ELEMENTARY,84.7
2021,150162990252082,Bell Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",98,3.7,4.9,,ELEMENTARY,97.8
2021,150162990252083,Bennett Elem School,Chicago,Cook,Schoolwide Title I Program,91.1,6.3,38.8,,ELEMENTARY,88.5
2021,150162990252086,Black Magnet Elem School,Chicago,Cook,Schoolwide Title I Program,96.7,3.6,13.7,,ELEMENTARY,82.6
2021,150162990252087,Blaine Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",98.3,5.7,3,,ELEMENTARY,99
2021,150162990252088,Bond Elem School,Chicago,Cook,Schoolwide Title I Program,88,21.6,64.5,,ELEMENTARY,94.7
2021,150162990252089,Boone Elem School,Chicago,Cook,Schoolwide Title I Program,94.8,3.4,19.4,,ELEMENTARY,95.2
2021,150162990252090,Bradwell Comm Arts & Sci Elem Sch,Chicago,Cook,Schoolwide Title I Program,83.9,15,61.3,,ELEMENTARY,81.4
2021,150162990252092,Haley Elem Academy,Chicago,Cook,Schoolwide Title I Program,90,9.8,53.7,,ELEMENTARY,90.4
2021,150162990252093,Brennemann Elem School,Chicago,Cook,Schoolwide Title I Program,91.5,9.1,31.3,,ELEMENTARY,88.5
2021,150162990252094,Brentano Elem Math & Science Acad,Chicago,Cook,Schoolwide Title I Program,95,2.5,22.7,,ELEMENTARY,96.3
2021,150162990252095,Bridge Elem School,Chicago,Cook,Schoolwide Title I Program,95.3,4.4,18.7,,ELEMENTARY,93
2021,150162990252096,Bright Elem School,Chicago,Cook,Schoolwide Title I Program,90.8,12,45.6,,ELEMENTARY,89.2
2021,150162990252097,Brown  W Elem School,Chicago,Cook,Schoolwide Title I Program,86.5,2.1,53.5,,ELEMENTARY,73.5
2021,150162990252098,Brownell Elem School,Chicago,Cook,Schoolwide Title I Program,90.5,11.2,57.1,,ELEMENTARY,78.6
2021,150162990252100,Bouchet Elem Math & Science Acad,Chicago,Cook,Schoolwide Title I Program,95.4,11.5,23.2,,ELEMENTARY,90.3
2021,150162990252101,Budlong Elem School,Chicago,Cook,Schoolwide Title I Program,95.9,5,17,,ELEMENTARY,90.4
2021,150162990252102,Burbank Elem School,Chicago,Cook,Schoolwide Title I Program,95.1,2.9,19.1,,ELEMENTARY,96
2021,150162990252103,Burke Elem School,Chicago,Cook,Schoolwide Title I Program,83.3,12.5,69.2,,ELEMENTARY,76
2021,150162990252104,Burley Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",98.1,4.6,7.3,,ELEMENTARY,88
2021,150162990252105,Burnham Elem Inclusive Academy,Chicago,Cook,Schoolwide Title I Program,89.4,10.1,38.3,,ELEMENTARY,84.2
2021,150162990252107,Burnside Elem Scholastic Academy,Chicago,Cook,Schoolwide Title I Program,93.2,1.4,37.1,,ELEMENTARY,96.8
2021,150162990252108,Burr Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.1,1.8,15,,ELEMENTARY,92.9
2021,150162990252109,Burroughs Elem School,Chicago,Cook,Schoolwide Title I Program,93.7,1.5,29.5,,ELEMENTARY,95.8
2021,150162990252110,Brunson Math & Sci Specialty Elem,Chicago,Cook,Schoolwide Title I Program,86.4,5.6,59,,ELEMENTARY,94.5
2021,150162990252112,Byrne Elem School,Chicago,Cook,Schoolwide Title I Program,95,6.1,19,,ELEMENTARY,95.8
2021,150162990252113,Caldwell Elem Acad of Math & Sci,Chicago,Cook,Schoolwide Title I Program,87.1,6.7,61.3,,ELEMENTARY,92.5
2021,150162990252118,Cameron Elem School,Chicago,Cook,Schoolwide Title I Program,90.9,6.8,35.3,,ELEMENTARY,97
2021,150162990252119,Canty Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",95.8,4.2,14.6,,ELEMENTARY,93.8
2021,150162990252120,Carnegie Elem School,Chicago,Cook,Schoolwide Title I Program,92.5,7.1,30.7,,ELEMENTARY,89.4
2021,150162990252122,Carroll Elem School,Chicago,Cook,Schoolwide Title I Program,91.9,7.2,44.4,,ELEMENTARY,93
2021,150162990252123,Carter Elem School,Chicago,Cook,Schoolwide Title I Program,94.4,10.9,37.5,,ELEMENTARY,61.3
2021,150162990252126,Cassell Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",95.2,5.2,14.7,,ELEMENTARY,95.8
2021,150162990252127,Cather Elem School,Chicago,Cook,Schoolwide Title I Program,87.8,9,61.5,,ELEMENTARY,84
2021,150162990252128,Chalmers Elem Specialty School,Chicago,Cook,Schoolwide Title I Program,90.9,6.7,42.9,,ELEMENTARY,86.5
2021,150162990252129,Chappell Elem School,Chicago,Cook,Schoolwide Title I Program,97.8,2.9,4.4,,ELEMENTARY,88.4
2021,150162990252130,Chase Elem School,Chicago,Cook,Schoolwide Title I Program,94.5,2.8,26.1,,ELEMENTARY,87
2021,150162990252132,Clay Elem School,Chicago,Cook,Schoolwide Title I Program,89.4,6,47,,ELEMENTARY,92.8
2021,150162990252133,Cleveland Elem School,Chicago,Cook,Schoolwide Title I Program,94.2,6.5,30.1,,ELEMENTARY,94.8
2021,150162990252134,Clinton Elem School,Chicago,Cook,Schoolwide Title I Program,94.7,6.8,17.5,,ELEMENTARY,96.6
2021,150162990252135,Clissold Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",93.8,7.1,29.2,,ELEMENTARY,90
2021,150162990252136,Coles Elem Language Academy,Chicago,Cook,Schoolwide Title I Program,90.2,16.2,57.9,,ELEMENTARY,82.1
2021,150162990252138,Columbus Elem School,Chicago,Cook,Schoolwide Title I Program,96.7,8.1,13.8,,ELEMENTARY,88.9
2021,150162990252139,Cook Elem School,Chicago,Cook,Schoolwide Title I Program,88.8,16.2,59,,ELEMENTARY,86
2021,150162990252141,Coonley Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.9,3.2,6.9,,ELEMENTARY,95.1
2021,150162990252142,Cooper Elem Dual Language Academy,Chicago,Cook,Schoolwide Title I Program,93.4,1.4,28.1,,ELEMENTARY,89.2
2021,150162990252145,Corkery Elem School,Chicago,Cook,Schoolwide Title I Program,90.3,3.6,34.9,,ELEMENTARY,87
2021,150162990252147,Crown Elem Comm Acd Fine Arts Ctr,Chicago,Cook,Schoolwide Title I Program,93.1,12.8,45.2,,ELEMENTARY,64.3
2021,150162990252148,Darwin Elem School,Chicago,Cook,Schoolwide Title I Program,95.5,5.2,25.8,,ELEMENTARY,86
2021,150162990252149,Davis N Elem School,Chicago,Cook,Schoolwide Title I Program,93,6.7,26.9,,ELEMENTARY,86.8
2021,15016299025214C,Asian Human Services -Passage Chrtr,Chicago,Cook,Schoolwide Title I Program,95.6,12.3,24.5,,CHARTER SCH,82.6
2021,150162990252150,Dawes Elem School,Chicago,Cook,Schoolwide Title I Program,94.6,3.6,32.1,,ELEMENTARY,96.6
2021,150162990252153,Deneen Elem School,Chicago,Cook,Schoolwide Title I Program,91,7,50.6,,ELEMENTARY,97.5
2021,150162990252154,Dett Elem School,Chicago,Cook,Schoolwide Title I Program,78,15.5,80.2,,ELEMENTARY,73.8
2021,150162990252155,Chopin Elem School,Chicago,Cook,Schoolwide Title I Program,88,3.3,56.4,,ELEMENTARY,91
2021,150162990252158,Dever Elem School,Chicago,Cook,Schoolwide Title I Program,93.3,4.2,29.3,,ELEMENTARY,96.1
2021,150162990252159,Dewey Elem Academy of Fine Arts,Chicago,Cook,Schoolwide Title I Program,88.4,8.2,60.7,,ELEMENTARY,71.7
2021,150162990252160,Disney Elem Magnet School,Chicago,Cook,Schoolwide Title I Program,96.1,1.5,19.3,,ELEMENTARY,88.1
2021,150162990252161,Dixon Elem School,Chicago,Cook,Schoolwide Title I Program,95,3.8,28.6,,ELEMENTARY,91.8
2021,150162990252167,Dore Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",93.7,2.2,23.6,,ELEMENTARY,95.7
2021,150162990252169,Drake Elem School,Chicago,Cook,Schoolwide Title I Program,86.4,7.7,58.3,,ELEMENTARY,88.9
2021,150162990252172,Drummond Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",98.3,6.5,2.5,,ELEMENTARY,93
2021,150162990252173,Dubois Elem School,Chicago,Cook,Schoolwide Title I Program,91.6,8.8,39.1,,ELEMENTARY,100
2021,150162990252175,Dulles Elem School,Chicago,Cook,Schoolwide Title I Program,91.6,9.1,42.6,,ELEMENTARY,86.3
2021,150162990252177,Dunne Technology Acad Elem Sch,Chicago,Cook,Schoolwide Title I Program,96.1,9.1,22.5,,ELEMENTARY,91.4
2021,150162990252179,Dvorak Technology Acad Elem Sch,Chicago,Cook,Schoolwide Title I Program,91.4,7.1,46.2,,ELEMENTARY,78.3
2021,15016299025217C,Chicago Math & Sci Elem Charter,Chicago,Cook,Schoolwide Title I Program,97.2,3,13.2,1.6,CHARTER SCH,80.7
2021,150162990252180,Earle Elem School,Chicago,Cook,Schoolwide Title I Program,89.8,7.3,51.5,,ELEMENTARY,57.1
2021,150162990252181,Eberhart Elem School,Chicago,Cook,Schoolwide Title I Program,90.3,4.7,39.1,,ELEMENTARY,95.5
2021,150162990252182,Ebinger Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.8,6.2,11.9,,ELEMENTARY,97.3
2021,150162990252183,Edgebrook Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.5,3.5,6.2,,ELEMENTARY,96.9
2021,150162990252184,Edison Elem Regional Gifted Cntr,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",98.8,1.6,3.6,,ELEMENTARY,89.3
2021,150162990252185,Edwards Elem School,Chicago,Cook,Schoolwide Title I Program,93.1,3.4,36.9,,ELEMENTARY,94.5
2021,150162990252187,Ellington Elem School,Chicago,Cook,Schoolwide Title I Program,86.2,10,62.3,,ELEMENTARY,87.6
2021,15016299025218C,Namaste Elem Charter School,Chicago,Cook,Schoolwide Title I Program,90.2,2.8,48.6,,CHARTER SCH,42.9
2021,150162990252190,Ericson Elem Scholastic Academy,Chicago,Cook,Schoolwide Title I Program,88.3,2.7,51.1,,ELEMENTARY,88.9
2021,150162990252191,Esmond Elem School,Chicago,Cook,Schoolwide Title I Program,91.8,6.8,40.8,,ELEMENTARY,94.3
2021,150162990252192,Everett Elem School,Chicago,Cook,Schoolwide Title I Program,96.6,6.3,18.4,,ELEMENTARY,79.2
2021,150162990252193,Evers Elem School,Chicago,Cook,Schoolwide Title I Program,96.1,7.3,23.1,,ELEMENTARY,97.1
2021,150162990252194,Falconer Elem School,Chicago,Cook,Schoolwide Title I Program,92,4.1,35.4,,ELEMENTARY,93.5
2021,150162990252195,Faraday Elem School,Chicago,Cook,Schoolwide Title I Program,88,9.8,52.4,,ELEMENTARY,88.9
2021,150162990252198,Farnsworth Elem School,Chicago,Cook,Schoolwide Title I Program,95.6,4,21.5,,ELEMENTARY,97.1
2021,15016299025219C,Erie Elem Charter School,Chicago,Cook,Schoolwide Title I Program,88.1,3.4,58.9,,CHARTER SCH,74
2021,150162990252202,Fernwood Elem School,Chicago,Cook,Schoolwide Title I Program,93.2,4.7,41.1,,ELEMENTARY,72.7
2021,150162990252203,Field Elem School,Chicago,Cook,Schoolwide Title I Program,96.2,7,25.5,,ELEMENTARY,87.5
2021,150162990252204,Fiske Elem School,Chicago,Cook,Schoolwide Title I Program,78.3,7.2,78.5,,ELEMENTARY,94.3
2021,150162990252206,Fort Dearborn Elem School,Chicago,Cook,Schoolwide Title I Program,96.4,8,19.7,,ELEMENTARY,89.2
2021,150162990252207,Franklin Elem Fine Arts Center,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",95.4,4.3,19.2,,ELEMENTARY,94.3
2021,150162990252209,Fuller Elem School,Chicago,Cook,Schoolwide Title I Program,86.6,2.4,59.8,,ELEMENTARY,84.4
2021,150162990252210,Fulton Elem School,Chicago,Cook,Schoolwide Title I Program,89.7,11.3,46.9,,ELEMENTARY,90.2
2021,150162990252211,Funston Elem School,Chicago,Cook,Schoolwide Title I Program,92,5.7,43.2,,ELEMENTARY,84.7
2021,150162990252212,Gale Elem Community Academy,Chicago,Cook,Schoolwide Title I Program,91.2,16.1,42.1,,ELEMENTARY,69.2
2021,150162990252213,Gallistel Elem Language Academy,Chicago,Cook,Schoolwide Title I Program,96,3.6,13.1,,ELEMENTARY,98.4
2021,150162990252214,Garvy  J Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.6,3.2,7.9,,ELEMENTARY,91.7
2021,150162990252215,Gary Elem School,Chicago,Cook,Schoolwide Title I Program,94.9,2.1,25,,ELEMENTARY,91
2021,15016299025221C,Legacy Elem Charter School,Chicago,Cook,Schoolwide Title I Program,93.2,1.5,42.8,,CHARTER SCH,0
2021,150162990252220,Goethe Elem School,Chicago,Cook,Schoolwide Title I Program,94.9,2.1,27.5,,ELEMENTARY,92.3
2021,150162990252222,Owens Community Academy ES,Chicago,Cook,Schoolwide Title I Program,84.6,12.3,68,,ELEMENTARY,75
2021,150162990252223,Goudy Technology Academy,Chicago,Cook,Schoolwide Title I Program,94.1,5.1,28,,ELEMENTARY,93.1
2021,150162990252224,Graham  A Elem School,Chicago,Cook,Schoolwide Title I Program,86,3.7,49,,ELEMENTARY,84.7
2021,150162990252226,Gray Elem School,Chicago,Cook,Schoolwide Title I Program,93.4,4.1,33.8,,ELEMENTARY,95.1
2021,150162990252227,Greeley Elem School,Chicago,Cook,Schoolwide Title I Program,95.4,4,16,,ELEMENTARY,87.3
2021,150162990252229,Greene N Elem School,Chicago,Cook,Schoolwide Title I Program,94.1,4.9,34.5,,ELEMENTARY,93.5
2021,150162990252230,Gregory Math & Sci Elem Academy,Chicago,Cook,Schoolwide Title I Program,89.4,9.5,50.4,,ELEMENTARY,94.4
2021,150162990252231,Gresham Elem School,Chicago,Cook,Schoolwide Title I Program,91,4.4,45.6,,ELEMENTARY,87.5
2021,150162990252232,Grimes Elem School,Chicago,Cook,Schoolwide Title I Program,95.3,3.6,14.5,,ELEMENTARY,93
2021,150162990252235,Haines Elem School,Chicago,Cook,Schoolwide Title I Program,98.8,0.5,4.6,,ELEMENTARY,95.2
2021,150162990252236,Gillespie Elem School,Chicago,Cook,Schoolwide Title I Program,93.3,10.1,40.4,,ELEMENTARY,85.4
2021,150162990252239,Hale Elem School,Chicago,Cook,Schoolwide Title I Program,94,5.5,34.2,,ELEMENTARY,93.8
2021,150162990252240,Hamilton Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.1,4.3,5.6,,ELEMENTARY,88.3
2021,150162990252241,Hamline Elem School,Chicago,Cook,Schoolwide Title I Program,88.4,7.7,48.3,,ELEMENTARY,82.3
2021,150162990252242,Hammond Elem School,Chicago,Cook,Schoolwide Title I Program,89.6,4.9,43.9,,ELEMENTARY,82.3
2021,150162990252244,Bret Harte Elem School,Chicago,Cook,Schoolwide Title I Program,93,1.6,41.4,,ELEMENTARY,94.4
2021,150162990252246,Harvard Elem School,Chicago,Cook,Schoolwide Title I Program,82.1,9.9,72.2,,ELEMENTARY,84.4
2021,150162990252247,Haugan Elem School,Chicago,Cook,Schoolwide Title I Program,92.8,6,33.6,,ELEMENTARY,95.4
2021,150162990252249,Hawthorne Elem Scholastic Academy,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.7,3,9.1,,ELEMENTARY,94
2021,15016299025224C,Providence-Englewood Elem Charter,Chicago,Cook,Schoolwide Title I Program,92.1,3.5,38.5,,CHARTER SCH,67
2021,150162990252252,Hayt Elem School,Chicago,Cook,Schoolwide Title I Program,94,5.5,22.3,,ELEMENTARY,96.6
2021,150162990252254,Healy Elem School,Chicago,Cook,Schoolwide Title I Program,97.9,3.3,6.9,,ELEMENTARY,97.9
2021,150162990252255,Hearst Elem School,Chicago,Cook,Schoolwide Title I Program,88.8,4.8,57.3,,ELEMENTARY,93.2
2021,150162990252256,Hedges Elem School,Chicago,Cook,Schoolwide Title I Program,90.9,4.6,48.6,,ELEMENTARY,82.8
2021,150162990252257,Hefferan Elem School,Chicago,Cook,Schoolwide Title I Program,86.9,12.1,60,,ELEMENTARY,79.4
2021,150162990252258,Henderson Elem School,Chicago,Cook,Schoolwide Title I Program,87.8,10.4,59.6,,ELEMENTARY,86.8
2021,150162990252259,Hendricks Elem Community Academy,Chicago,Cook,Schoolwide Title I Program,80.9,3.3,66.9,,ELEMENTARY,94.7
2021,150162990252260,Henry Elem School,Chicago,Cook,Schoolwide Title I Program,93,4.3,37.8,,ELEMENTARY,90.9
2021,150162990252263,Herzl Elem School,Chicago,Cook,Schoolwide Title I Program,88.7,10.1,51.2,,ELEMENTARY,74.6
2021,150162990252265,Hibbard Elem School,Chicago,Cook,Schoolwide Title I Program,95.9,4.5,18.6,,ELEMENTARY,94.8
2021,150162990252266,Higgins Elem Community Academy,Chicago,Cook,Schoolwide Title I Program,88.6,8.1,60.3,,ELEMENTARY,88.9
2021,150162990252267,King Academy of Social Justice,Chicago,Cook,Schoolwide Title I Program,88.9,11.7,33.5,,ELEMENTARY,68.4
2021,150162990252268,Hitch Elem School,Chicago,Cook,Schoolwide Title I Program,96.8,3.9,14.7,,ELEMENTARY,94.3
2021,150162990252269,Holden Elem School,Chicago,Cook,Schoolwide Title I Program,93.6,5.2,20.1,,ELEMENTARY,81.4
2021,15016299025226C,Polaris Elem Charter Academy,Chicago,Cook,Schoolwide Title I Program,92.8,4.7,45.3,,CHARTER SCH,0
2021,150162990252270,Holmes Elem School,Chicago,Cook,Schoolwide Title I Program,93.5,10.6,43,,ELEMENTARY,88.5
2021,150162990252273,Howe Elem School,Chicago,Cook,Schoolwide Title I Program,96.8,6.8,11.8,,ELEMENTARY,79.6
2021,150162990252275,Hoyne Elem School,Chicago,Cook,Schoolwide Title I Program,93.4,2.8,36.5,,ELEMENTARY,97
2021,150162990252276,Hughes  C Elem School,Chicago,Cook,Schoolwide Title I Program,91.2,11.5,26.1,,ELEMENTARY,90
2021,150162990252280,Hurley Elem School,Chicago,Cook,Schoolwide Title I Program,94.9,2.5,26.6,,ELEMENTARY,92.9
2021,150162990252281,Irving Elem School,Chicago,Cook,Schoolwide Title I Program,88,6.3,59.5,,ELEMENTARY,85.7
2021,150162990252283,Chicago World Language Academy,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.5,1.6,10.8,,ELEMENTARY,87.7
2021,150162990252284,Jahn Elem School,Chicago,Cook,Schoolwide Title I Program,94.2,2.4,23,,ELEMENTARY,79.2
2021,150162990252285,Jamieson Elem School,Chicago,Cook,Schoolwide Title I Program,96.4,6,20.6,,ELEMENTARY,96
2021,150162990252288,Jensen Elem Scholastic Academy,Chicago,Cook,Schoolwide Title I Program,89.5,5.6,57.8,,ELEMENTARY,90
2021,150162990252289,Pilsen Elem Community Academy,Chicago,Cook,Schoolwide Title I Program,94.6,2.4,26.8,,ELEMENTARY,81.8
2021,15016299025228C,Catalyst Charter-Circle Rock ES,Chicago,Cook,Schoolwide Title I Program,93.5,1.9,29.9,,CHARTER SCH,91.8
2021,150162990252290,Johnson Elem School,Chicago,Cook,Schoolwide Title I Program,87.9,4.6,60.7,,ELEMENTARY,80
